ID,Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_Customer_time_stamp,Education_code,Marital_Status_code,clusters,Dt_Customer,Education,Marital_Status
8755,1946.0,68657.0,0.0,0.0,4.0,482.0,34.0,471.0,119.0,68.0,22.0,1.0,3.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1361329200.0,3.0,1.0,1,2013-02-20,Master,Married
4339,1970.0,67353.0,0.0,1.0,37.0,702.0,17.0,151.0,0.0,8.0,35.0,5.0,5.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1388458800.0,4.0,1.0,1,2013-12-31,PhD,Married
2968,1943.0,48948.0,0.0,0.0,53.0,437.0,8.0,206.0,160.0,49.0,42.0,2.0,7.0,10.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1359687600.0,4.0,2.220446049250313e-16,1,2013-02-01,PhD,Divorced
8601,1980.0,80011.0,0.0,1.0,3.0,421.0,76.0,536.0,82.0,178.0,102.0,2.0,8.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1367204400.0,2.0,1.0,1,2013-04-29,Graduation,Married
1371,1976.0,79941.0,0.0,0.0,72.0,123.0,164.0,266.0,227.0,30.0,174.0,1.0,2.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1403924400.0,2.0,2.0,1,2014-06-28,Graduation,Single
6566,1954.0,72550.0,1.0,1.0,39.0,826.0,50.0,317.0,50.0,38.0,38.0,9.0,5.0,2.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1352343600.0,4.0,1.0,1,2012-11-08,PhD,Married
8614,1957.0,65486.0,0.0,1.0,29.0,245.0,19.0,125.0,37.0,67.0,14.0,1.0,4.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1399863600.0,2.0,4.0,1,2014-05-12,Graduation,Widow
4114,1964.0,79143.0,0.0,0.0,2.0,650.0,37.0,780.0,27.0,167.0,32.0,1.0,6.0,9.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1344654000.0,3.0,1.0,1,2012-08-11,Master,Married
2225,1977.0,82582.0,0.0,0.0,54.0,510.0,120.0,550.0,156.0,40.0,241.0,1.0,4.0,9.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0,1402110000.0,2.0,2.220446049250313e-16,1,2014-06-07,Graduation,Divorced
6260,1955.0,82384.0,0.0,0.0,55.0,984.0,51.0,432.0,180.0,120.0,190.0,1.0,3.0,10.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,1353294000.0,3.0,3.0,1,2012-11-19,Master,Together
10383,1966.0,70287.0,0.0,0.0,30.0,295.0,35.0,482.0,121.0,120.0,40.0,1.0,5.0,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1364871600.0,2.0,2.220446049250313e-16,1,2013-04-02,Graduation,Divorced
6853,1982.0,75777.0,0.0,0.0,12.0,712.0,26.0,538.0,69.0,13.0,80.0,1.0,3.0,6.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,1372906800.0,3.0,2.0,1,2013-07-04,Master,Single
1012,1952.0,61823.0,0.0,1.0,26.0,523.0,7.0,134.0,37.0,13.999999999999998,169.0,4.0,8.0,2.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1361156400.0,2.0,2.0,1,2013-02-18,Graduation,Single
4137,1948.0,70666.0,0.0,0.0,29.0,398.0,40.0,367.0,119.0,122.0,30.0,1.0,7.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1386298800.0,2.0,3.0,1,2013-12-06,Graduation,Together
9369,1979.0,88194.0,0.0,1.0,19.0,688.0,13.999999999999998,309.0,201.0,24.0,38.0,1.0,11.0,10.0,10.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0,1395198000.0,0.0,2.0,1,2014-03-19,2n Cycle,Single
4477,1958.0,69096.0,0.0,1.0,4.0,247.0,49.0,159.0,6.9999999999999964,82.0,109.0,1.0,5.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1380250800.0,2.0,3.0,1,2013-09-27,Graduation,Together
1357,1970.0,74854.0,1.0,2.0,90.0,856.0,59.0,487.0,58.0,29.0,73.0,7.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1365390000.0,2.0,3.0,1,2013-04-08,Graduation,Together
1402,1954.0,66991.0,0.0,0.0,1.0,496.0,36.0,460.0,189.0,60.0,12.0,3.0,4.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1347332400.0,3.0,1.0,1,2012-09-11,Master,Married
6312,1959.0,65031.0,0.0,1.0,29.0,258.0,107.00000000000001,291.0,84.0,37.0,86.0,4.0,10.0,3.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1363489200.0,2.0,1.0,1,2013-03-17,Graduation,Married
1859,1972.0,75251.0,0.0,0.0,34.0,721.0,111.0,925.0,97.0,18.0,18.0,1.0,7.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1346036400.0,3.0,1.0,1,2012-08-27,Master,Married
7503,1976.0,75825.0,0.0,0.0,40.0,1032.0,105.0,779.0,137.0,105.0,51.0,0.0,5.0,8.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1350010800.0,2.0,2.0,1,2012-10-12,Graduation,Single
8504,1973.0,79593.0,0.0,0.0,70.0,350.0,60.0,568.0,110.0,133.0,145.0,1.0,5.0,6.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1399863600.0,2.0,1.0,1,2014-05-12,Graduation,Married
5798,1973.0,72017.79999999999,0.0,0.0,87.0,445.0,37.0,359.0,98.0,28.0,18.0,1.0,2.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1385175600.0,3.0,3.0,1,2013-11-23,Master,Together
4646,1951.0,78497.0,0.0,0.0,44.0,207.0,26.0,447.0,75.0,-3.552713678800501e-15,223.0,1.0,5.0,7.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,0.0,1385866800.0,0.0,1.0,1,2013-12-01,2n Cycle,Married
4518,1979.0,85693.0,0.0,1.0,59.0,386.0,172.0,183.0,185.0,132.0,111.0,2.0,9.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1366426800.0,2.0,3.0,1,2013-04-20,Graduation,Together
9370,1945.0,65846.0,0.0,0.0,68.0,562.0,81.0,276.0,80.0,40.0,81.0,1.0,6.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1368759600.0,4.0,1.0,1,2013-05-17,PhD,Married
8908,1959.0,87195.0,0.0,0.0,35.0,217.0,76.0,690.0,50.0,26.0,38.0,1.0,3.0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1399518000.0,2.0,1.0,1,2014-05-08,Graduation,Married
2683,1969.0,52413.0,0.0,2.0,56.0,295.0,106.0,271.0,75.0,98.0,65.0,4.0,6.0,4.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1359774000.0,2.0,1.0,1,2013-02-02,Graduation,Married
10991,1960.0,89058.0,0.0,0.0,18.000000000000004,454.0,194.0,106.0,31.0,22.0,43.0,1.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1354849200.0,3.0,1.0,1,2012-12-07,Master,Married
5077,1979.0,77298.0,0.0,1.0,46.0,425.0,115.0,292.0,23.0,35.0,79.0,1.0,6.0,6.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1383361200.0,2.0,3.0,1,2013-11-02,Graduation,Together
7431,1991.0,68126.0,0.0,0.0,40.0,1332.0,17.0,311.0,23.0,51.0,86.0,1.0,7.0,4.0,5.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1352516400.0,4.0,2.0,1,2012-11-10,PhD,Single
999,1991.0,86037.0,0.0,0.0,95.0,490.0,44.0,125.0,29.0,20.0,22.0,1.0,6.0,7.0,11.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,1357095600.0,2.0,2.0,1,2013-01-02,Graduation,Single
1592,1970.0,90765.0,0.0,0.0,25.0,547.0,99.0,812.0,151.0,82.0,33.0,0.0,4.0,6.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,0.0,1390532400.0,2.0,1.0,1,2014-01-24,Graduation,Married
9805,1953.0,56129.0,0.0,1.0,65.0,320.0,48.0,133.0,39.0,72.0,48.0,4.0,6.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1371697200.0,3.0,3.0,1,2013-06-20,Master,Together
7215,1983.0,101970.0,0.0,0.0,69.0,722.0,27.0,102.0,44.0,72.0,168.0,0.0,6.0,8.0,13.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,1363057200.0,2.0,2.0,1,2013-03-12,Graduation,Single
1491,1965.0,71488.0,0.0,0.0,87.0,162.0,33.0,124.0,40.0,28.0,172.0,2.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1361156400.0,0.0,3.0,1,2013-02-18,2n Cycle,Together
11071,1984.0,79607.0,0.0,0.0,37.0,450.0,133.0,951.0,173.0,-3.552713678800501e-15,216.0,1.0,3.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1366513200.0,2.0,2.0,1,2013-04-21,Graduation,Single
8026,1952.0,62998.0,0.0,1.0,10.0,120.0,58.0,73.0,65.0,89.0,58.0,5.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1380510000.0,2.0,1.0,1,2013-09-30,Graduation,Married
9597,1969.0,73448.0,0.0,0.0,10.0,236.0,106.0,189.0,23.0,41.0,130.0,1.0,7.0,2.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1392001200.0,2.0,1.0,1,2014-02-10,Graduation,Married
1295,1963.0,61474.0,0.0,1.0,96.0,231.0,65.0,196.0,38.0,71.0,124.0,1.0,6.0,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376190000.0,2.0,1.0,1,2013-08-11,Graduation,Married
1685,1967.0,62981.0,0.0,0.0,21.0,796.0,13.999999999999998,590.0,38.0,44.0,0.0,1.0,4.0,5.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1363489200.0,4.0,3.0,1,2013-03-17,PhD,Together
821,1992.0,92859.0,0.0,0.0,46.0,962.0,61.0,921.0,52.0,61.0,20.0,1.0,5.0,4.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1350615600.0,3.0,2.0,1,2012-10-19,Master,Single
8690,1962.0,86111.0,0.0,0.0,73.0,399.0,28.0,756.0,36.0,40.0,126.0,1.0,5.0,7.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1366340400.0,2.0,1.0,1,2013-04-19,Graduation,Married
2937,1974.0,68352.0,0.0,1.0,47.0,614.0,16.0,132.0,43.0,33.0,33.0,3.0,8.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1377658800.0,4.0,2.0,1,2013-08-28,PhD,Single
7055,1952.0,61010.0,0.0,1.0,57.0,888.0,0.0,57.0,0.0,-3.552713678800501e-15,76.0,2.0,8.0,5.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1349751600.0,4.0,3.0,1,2012-10-09,PhD,Together
10240,1949.0,69372.0,0.0,0.0,10.0,997.0,26.0,269.0,34.0,13.0,42.0,1.0,10.0,4.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,1.0,1361242800.0,2.0,3.0,1,2013-02-19,Graduation,Together
2730,1955.0,80317.0,0.0,0.0,64.0,536.0,11.0,387.0,149.0,91.0,57.0,1.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1376967600.0,2.0,2.0,1,2013-08-20,Graduation,Single
9260,1945.0,70356.0,0.0,0.0,20.000000000000004,1349.0,16.0,249.0,43.0,16.0,33.0,2.0,10.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1352084400.0,4.0,1.0,1,2012-11-05,PhD,Married
10095,1975.0,74165.0,0.0,0.0,9.0,1001.0,12.0,240.0,16.0,12.0,12.0,1.0,5.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1367377200.0,4.0,2.220446049250313e-16,1,2013-05-01,PhD,Divorced
8475,1973.0,157243.0,0.0,1.0,98.0,20.0,2.0,1582.0,1.0,2.0,1.0,15.0,0.0,22.0,0.0,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1393642800.0,4.0,1.0,1,2014-03-01,PhD,Married
10573,1953.0,62551.0,0.0,0.0,27.0,125.0,16.0,98.0,134.0,21.0,27.0,1.0,6.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1384743600.0,2.0,2.220446049250313e-16,1,2013-11-18,Graduation,Divorced
6637,1988.0,66951.0,0.0,0.0,46.0,277.0,162.0,305.0,173.0,76.0,124.0,1.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1383361200.0,2.0,2.0,1,2013-11-02,Graduation,Single
8717,1975.0,80427.0,0.0,1.0,56.0,1149.0,71.0,449.0,69.0,71.0,26.0,1.0,11.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1347418800.0,4.0,1.0,1,2012-09-12,PhD,Married
10314,1948.0,83837.0,0.0,0.0,79.0,847.0,66.0,119.0,86.0,89.0,111.0,1.0,9.0,10.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0,1355626800.0,4.0,1.0,1,2012-12-16,PhD,Married
10562,1946.0,66835.0,0.0,0.0,21.0,620.0,26.0,195.0,34.0,17.0,141.0,1.0,6.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1380337200.0,3.0,1.0,1,2013-09-28,Master,Married
6982,1976.0,74068.0,0.0,0.0,14.0,783.0,30.0,537.0,140.0,76.0,14.999999999999996,1.0,4.0,10.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1363662000.0,2.0,1.0,1,2013-03-19,Graduation,Married
5602,1989.0,66973.0,0.0,0.0,98.0,466.0,22.0,432.0,147.0,113.0,102.0,1.0,8.0,7.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1368759600.0,4.0,3.0,1,2013-05-17,PhD,Together
6999,1980.0,69661.0,0.0,0.0,80.0,656.0,16.0,106.0,32.0,16.0,8.0,1.0,7.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1399950000.0,3.0,1.0,1,2014-05-13,Master,Married
9938,1954.0,80067.0,0.0,0.0,82.0,519.0,17.0,813.0,27.0,173.0,51.0,1.0,4.0,6.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1379559600.0,2.0,1.0,1,2013-09-19,Graduation,Married
6422,1954.0,86718.0,0.0,0.0,20.000000000000004,344.0,189.0,482.0,50.0,33.0,172.0,1.0,5.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1358391600.0,2.0,1.0,1,2013-01-17,Graduation,Married
10424,1968.0,75922.0,0.0,0.0,60.0,265.0,138.0,553.0,224.0,23.0,92.0,1.0,4.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1386558000.0,2.0,2.0,1,2013-12-09,Graduation,Single
8727,1978.0,63693.0,0.0,1.0,63.0,587.0,43.0,337.0,42.0,87.0,54.0,3.0,11.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1381719600.0,2.0,2.220446049250313e-16,1,2013-10-14,Graduation,Divorced
2798,1977.0,102160.0,0.0,0.0,54.0,763.0,29.0,138.0,76.0,176.0,58.0,0.0,7.0,9.0,10.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,1351825200.0,4.0,3.0,1,2012-11-02,PhD,Together
380,1954.0,64497.0,0.0,1.0,17.0,1170.0,48.0,320.0,42.0,32.0,192.0,5.0,11.0,4.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,1347246000.0,2.0,2.220446049250313e-16,1,2012-09-10,Graduation,Divorced
6521,1954.0,77972.0,0.0,0.0,18.000000000000004,613.0,22.0,319.0,33.0,102.0,12.0,1.0,4.0,6.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1395111600.0,2.0,3.0,1,2014-03-18,Graduation,Together
0,1985.0,70951.0,0.0,0.0,66.0,239.0,10.0,554.0,254.0,87.0,54.0,1.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1367636400.0,2.0,1.0,1,2013-05-04,Graduation,Married
6274,1948.0,83790.0,0.0,0.0,81.0,1076.0,16.0,417.0,42.0,48.0,16.0,1.0,8.0,10.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1384484400.0,3.0,1.0,1,2013-11-15,Master,Married
454,1980.0,69508.0,1.0,0.0,48.0,824.0,32.0,162.0,42.0,32.0,43.0,2.0,11.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1352862000.0,2.0,3.0,1,2012-11-14,Graduation,Together
2075,1969.0,72460.0,0.0,0.0,56.0,377.0,10.0,540.0,80.0,30.0,10.0,1.0,3.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1384398000.0,2.0,1.0,1,2013-11-14,Graduation,Married
4785,1970.0,77622.0,0.0,2.0,3.0,520.0,7.0,154.0,19.0,-3.552713678800501e-15,14.0,2.0,6.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1397444400.0,4.0,3.0,1,2014-04-14,PhD,Together
7079,1962.0,63887.0,0.0,1.0,38.0,897.0,23.0,207.0,15.0,11.0,92.0,5.0,9.0,6.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1347073200.0,2.0,2.220446049250313e-16,1,2012-09-08,Graduation,Divorced
460,1972.0,79930.0,0.0,0.0,72.0,792.0,86.0,740.0,67.0,51.0,16.999999999999996,1.0,3.0,5.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1344394800.0,4.0,1.0,1,2012-08-08,PhD,Married
5341,1962.0,81975.0,0.0,1.0,2.0,983.0,76.0,184.0,180.0,138.0,27.0,1.0,6.0,3.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,1357354800.0,0.0,2.220446049250313e-16,1,2013-01-05,2n Cycle,Divorced
3233,1965.0,62745.0,0.0,1.0,89.0,562.0,21.0,464.0,28.0,10.0,32.0,3.0,7.0,8.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1364007600.0,4.0,1.0,1,2013-03-23,PhD,Married
9449,1958.0,79761.0,0.0,1.0,32.0,415.0,5.0,124.0,15.0,35.0,11.0,1.0,5.0,2.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1380855600.0,4.0,2.0,1,2013-10-04,PhD,Single
313,1968.0,73455.0,0.0,0.0,98.0,901.0,61.0,757.0,186.0,163.0,20.0,1.0,6.0,5.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1382929200.0,2.0,4.0,1,2013-10-28,Graduation,Widow
9940,1958.0,64961.0,0.0,1.0,97.0,382.0,114.0,276.0,75.0,124.00000000000001,38.0,2.0,6.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1356231600.0,2.0,3.0,1,2012-12-23,Graduation,Together
9529,1990.0,73687.0,0.0,0.0,8.0,559.0,153.0,503.0,218.0,13.0,181.0,1.0,3.0,9.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,1.0,1385607600.0,2.0,1.0,1,2013-11-28,Graduation,Married
6439,1958.0,61074.0,0.0,1.0,37.0,789.0,0.0,133.0,0.0,28.0,152.0,7.0,11.0,5.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1345172400.0,2.0,1.0,1,2012-08-17,Graduation,Married
2176,1972.0,80134.0,1.0,0.0,40.0,1218.0,16.0,272.0,104.0,-3.552713678800501e-15,80.0,2.0,5.0,3.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,11.0,1.0,1369018800.0,2.0,1.0,1,2013-05-20,Graduation,Married
9265,1953.0,75027.0,0.0,1.0,74.0,925.0,64.0,179.0,133.0,12.0,77.0,2.0,9.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1357700400.0,2.0,1.0,1,2013-01-09,Graduation,Married
8867,1988.0,67546.0,0.0,0.0,90.0,864.0,134.0,768.0,150.0,38.0,172.0,1.0,4.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1346382000.0,4.0,1.0,1,2012-08-31,PhD,Married
8932,1969.0,65176.0,0.0,1.0,57.0,960.0,28.0,183.0,220.0,70.0,70.0,4.0,9.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1351479600.0,3.0,3.0,1,2012-10-29,Master,Together
10089,1974.0,102692.0,0.0,0.0,5.0,168.0,148.0,444.0,32.0,172.0,148.0,1.0,6.0,9.0,13.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,11.0,1.0,1365130800.0,2.0,2.220446049250313e-16,1,2013-04-05,Graduation,Divorced
10992,1967.0,75702.0,1.0,1.0,77.0,650.0,28.0,353.0,45.0,42.0,30.0,5.0,4.0,6.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1346209200.0,2.0,3.0,1,2012-08-29,Graduation,Together
1184,1968.0,69674.0,0.0,2.0,46.0,554.0,41.0,215.0,11.0,-3.552713678800501e-15,24.0,3.0,10.0,2.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1369191600.0,4.0,2.220446049250313e-16,1,2013-05-22,PhD,Divorced
1225,1963.0,80124.0,0.0,0.0,47.0,483.0,84.0,398.0,205.0,84.0,241.0,1.0,3.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1403751600.0,2.0,1.0,1,2014-06-26,Graduation,Married
